mode,sample_fraction,run,gen,phenotype,phenotype_in_cache,hit,fitness_cached,fitness_full_train,fake_hit,fitness_diff
stratified,0.2,9,3,"greater_than_or_equal(x[2], x[2])","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,3,"not_(and_(less_than_or_equal(x[3],x[5]),greater_than_or_equal(x[3], x[7])))",,False,,0.7807017543859649,False,0.0
stratified,0.2,9,3,"not_(greater_than_or_equal(mul(x[3],x[0]), x[3]))","not_(greater_than_or_equal(mul(x[3],x[0]), x[3]))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,3,"greater_than_or_equal(x[3], x[2])",,False,,0.2719298245614034,False,0.0
stratified,0.2,9,3,"not_(less_than_or_equal(sub(x[3],x[0]),mul(x[7],add(x[0],mul(x[2],x[3])))))","not_(less_than_or_equal(sub(x[3],x[0]),mul(x[7],add(x[0],mul(x[2],x[3])))))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,3,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.3620689655172413,True,0.1120689655172413
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],add(x[0],mul(x[3],x[5])))))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[3],x[3]), x[5]))","not_(greater_than_or_equal(mul(x[3],x[3]), x[5]))",True,0.5263157894736843,0.5263157894736843,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[5],x[2]), x[3]))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[3],x[0]), mul(sub(x[3],x[5]),add(mul(x[3],x[0]),mul(x[3],x[5])))))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2894736842105263,False,0.0
stratified,0.2,9,4,"not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],21.06)))","not_(greater_than_or_equal(mul(x[5],x[5]), x[3]))",True,0.3333333333333333,0.3289473684210526,True,-0.0043859649122807
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[7],x[3])))",,False,,0.2631578947368421,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[5],x[3]), x[5]))",,False,,0.5394736842105263,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[5],x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[3],x[0]), mul(x[2],x[5])))",,False,,0.5043859649122807,False,0.0
stratified,0.2,9,4,"not_(and_(less_than_or_equal(x[3],sub(x[3],x[5])),less_than_or_equal(x[3],x[0])))","not_(greater_than_or_equal(mul(x[2],x[3]), x[5]))",True,0.5350877192982456,0.5394736842105263,True,0.0043859649122807
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), add(x[3],x[5])))",,False,,0.5350877192982456,False,0.0
stratified,0.2,9,4,"greater_than_or_equal(x[2], x[5])",,False,,0.5482456140350878,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],mul(x[0],mul(x[5],mul(sub(x[3],x[0]),mul(x[7],x[2]))))), x[7]))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,4,"not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[0])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2675438596491228,True,0.0043859649122807
stratified,0.2,9,4,"not_(less_than_or_equal(sub(x[3],x[5]),add(mul(x[3],x[3]),x[3])))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,4,"greater_than_or_equal(x[3], x[2])","greater_than_or_equal(x[3], x[2])",True,0.2719298245614034,0.2719298245614034,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(sub(x[3],x[0]), mul(x[2],x[3])))",,False,,0.7324561403508771,False,0.0
stratified,0.2,9,4,"not_(less_than_or_equal(sub(x[3],x[0]),mul(x[7],x[5])))","not_(less_than_or_equal(sub(x[3],x[0]),mul(x[7],x[5])))",True,0.3026315789473685,0.3026315789473685,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[3])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[7],49.02), x[3]))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[2]), pdiv(x[0],mul(x[3],x[5]))))",,False,,0.706140350877193,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[7],pdiv(x[0],mul(x[3],x[5])))))",,False,,0.6842105263157895,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],pdiv(x[0],mul(x[3],x[5])))))",,False,,0.7280701754385965,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[5]), x[0]))",,False,,0.7149122807017544,False,0.0
stratified,0.2,9,4,"greater_than_or_equal(x[3], x[0])","greater_than_or_equal(x[3], x[0])",True,0.2675438596491228,0.2675438596491228,False,0.0
stratified,0.2,9,4,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.3620689655172413,True,0.1120689655172413
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[5],x[2])))",,False,,0.3947368421052631,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],pdiv(x[7],49.02))))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[3])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[3])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,5,"greater_than_or_equal(x[2], x[2])","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,5,"not_(less_than_or_equal(sub(x[3],x[0]),mul(x[7],25.98)))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,5,"not_(less_than_or_equal(mul(x[2],x[0]),mul(x[3],x[3])))",,False,,0.7192982456140351,False,0.0
stratified,0.2,9,5,"not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[7],mul(x[3],x[7]))))",,False,,0.7192982456140351,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[7],x[2]), x[5]))",,False,,0.5087719298245614,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[3],x[0]), add(x[0],mul(sub(x[3],x[5]),add(mul(x[3],x[0]),mul(x[3],x[5]))))))","not_(and_(less_than_or_equal(x[3],x[5]),greater_than_or_equal(x[3], x[7])))",True,0.7807017543859649,0.7807017543859649,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],add(mul(pdiv(mul(x[3],x[2]),x[2]),x[3]),x[0]))))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(x[3],x[7])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[3])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,5,"greater_than_or_equal(x[2], x[2])","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,5,"not_(less_than_or_equal(mul(x[2],x[0]),mul(x[3],x[5])))",,False,,0.7280701754385965,False,0.0
stratified,0.2,9,5,"not_(less_than_or_equal(mul(x[7],x[3]),x[5]))",,False,,0.2850877192982456,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), add(x[2],x[3])))",,False,,0.6798245614035088,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[7],x[5])))",,False,,0.4649122807017544,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[2]), 29.29))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,5,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.3620689655172413,True,0.1120689655172413
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[2]), x[0]))",,False,,0.6842105263157895,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[7],mul(x[3],x[7]))))","not_(less_than_or_equal(sub(x[3],x[0]),mul(x[3],x[0])))",True,0.2719298245614034,0.2543859649122807,True,-0.0175438596491227
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[7])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[7],x[3])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,6,"not_(less_than_or_equal(mul(x[3],x[3]),x[2]))",,False,,0.2894736842105263,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[5]), mul(x[2],x[0])))",,False,,0.5833333333333333,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[2])))",,False,,0.2675438596491228,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],mul(x[2],x[0]))))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(x[3],x[0])))",,False,,0.2850877192982456,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(x[3],add(mul(pdiv(mul(x[3],x[2]),x[2]),x[3]),x[7]))))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(x[3],x[2])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[7]), x[7]))",,False,,0.706140350877193,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[2]), mul(x[3],x[5])))",,False,,0.2456140350877192,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[0])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],mul(x[5],x[2]))))",,False,,0.2412280701754385,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), x[5]))",,False,,0.5263157894736843,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",,False,,0.2587719298245614,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],add(x[7],mul(x[3],x[7])))))","greater_than_or_equal(x[3], x[0])",True,0.2675438596491228,0.2719298245614034,True,0.0043859649122806
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],pdiv(x[7],x[3]))))",,False,,0.2675438596491228,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), add(x[2],x[2])))",,False,,0.6973684210526316,False,0.0
stratified,0.2,9,6,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],mul(x[5],x[2]))))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],mul(x[5],x[2]))))",True,0.2412280701754385,0.3793103448275862,True,0.1380822746521476
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), sub(49.97,x[2])))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],24.90), mul(x[3],x[7])))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(98.24,pdiv(x[0],mul(49.02,x[3]))), x[7]))","not_(greater_than_or_equal(mul(x[5],x[0]), mul(x[5],mul(sub(x[3],x[0]),mul(x[7],x[2])))))",True,0.2763157894736842,0.2807017543859649,True,0.0043859649122807
stratified,0.2,9,7,"not_(greater_than_or_equal(add(x[2],x[2]), x[7]))",,False,,0.4298245614035088,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(pdiv(x[2],x[7]), pdiv(x[0],mul(x[3],x[5]))))",,False,,0.6052631578947368,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(99.82,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.82,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(x[2], x[0]))",,False,,0.5964912280701755,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(pdiv(x[2],x[0]),mul(x[3],mul(x[5],x[2]))), x[3]))",,False,,0.2675438596491228,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[5])))","not_(greater_than_or_equal(mul(x[2],x[3]), x[5]))",True,0.5350877192982456,0.5350877192982456,False,0.0
stratified,0.2,9,7,"not_(less_than_or_equal(mul(x[2],x[2]),mul(x[7],x[3])))",,False,,0.7105263157894737,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[5],x[2]), x[2]))",,False,,0.7192982456140351,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],mul(x[2],x[0])), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[3],x[0]), x[3]))",True,0.2631578947368421,0.2456140350877192,True,-0.0175438596491228
stratified,0.2,9,7,"not_(less_than_or_equal(x[0],mul(x[3],x[5])))",,False,,0.7543859649122807,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(x[3], mul(x[3],x[5])))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[7]), pdiv(x[0],mul(x[3],mul(x[5],x[2])))))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7105263157894737,True,-0.0043859649122807
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), pdiv(x[0],mul(x[3],x[5]))))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[7],x[3]), x[5]))",,False,,0.5394736842105263,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))",,False,,0.2324561403508771,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[2],x[2])))",,False,,0.3728070175438597,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],82.92), x[5]))",,False,,0.293859649122807,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(x[3],x[7])))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2587719298245614,True,-0.0043859649122807
stratified,0.2,9,7,"and_(less_than_or_equal(mul(x[2],x[2]),mul(x[3],x[5])),less_than_or_equal(x[3],x[7]))",,False,,0.2982456140350877,False,0.0
stratified,0.2,9,7,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))",True,0.2324561403508771,0.3275862068965517,True,0.0951300665456745
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.82,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(add(x[2],x[2]), x[7]))","not_(greater_than_or_equal(add(x[2],x[2]), x[7]))",True,0.4298245614035088,0.4298245614035088,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[3],mul(x[2],x[0])), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[3],x[0]), x[3]))",True,0.2631578947368421,0.25,True,-0.0131578947368421
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(99.29,mul(x[5],mul(x[2],x[0])))))",,False,,0.5219298245614035,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[7]), x[3]))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,8,"not_(less_than_or_equal(mul(x[2],x[0]),mul(49.82,x[3])))",,False,,0.7192982456140351,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[3]), mul(x[0],mul(x[3],x[5]))))",,False,,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[3],x[5])))",True,0.25,0.25,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[5]), x[2]))","not_(greater_than_or_equal(mul(x[5],x[2]), x[2]))",True,0.7192982456140351,0.7192982456140351,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(99.82,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[7],add(x[0],mul(x[2],x[3]))), x[2]))",,False,,0.5263157894736843,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[7]), x[3]))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), pdiv(mul(99.82,x[3]),x[5])))",,False,,0.4298245614035088,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[7])))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), add(x[3],mul(x[5],x[3]))))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[2])))","not_(greater_than_or_equal(mul(x[2],x[0]), add(x[2],x[2])))",True,0.6973684210526316,0.6973684210526316,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[2]), x[2]))",,False,,0.6885964912280702,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(99.82,x[3])))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.02,x[3])))",True,0.2587719298245614,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(98.43,x[0])))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7105263157894737,True,-0.0043859649122807
stratified,0.2,9,8,"not_(greater_than_or_equal(x[0], pdiv(x[0],mul(x[0],mul(x[3],x[5])))))",,False,,0.7017543859649122,False,0.0
stratified,0.2,9,8,"not_(less_than_or_equal(x[3],x[7]))","not_(and_(less_than_or_equal(x[3],x[5]),less_than_or_equal(x[3],x[7])))",True,0.2631578947368421,0.2631578947368421,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))",True,0.2324561403508771,0.2324561403508771,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(mul(pdiv(x[0],mul(x[0],mul(x[3],x[5]))),x[3]),x[0]), mul(x[2],x[3])))",,False,,0.2587719298245614,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[2],mul(x[5],x[2]))))",,False,,0.2850877192982456,False,0.0
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],mul(x[7],add(x[2],mul(x[2],x[3])))), x[2]))","not_(greater_than_or_equal(mul(x[2],x[0]), add(x[2],x[2])))",True,0.6973684210526316,0.6929824561403508,True,-0.0043859649122808
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(49.43,x[0])))","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7105263157894737,True,-0.0043859649122807
stratified,0.2,9,8,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))","not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[3],x[5]))))",True,0.2324561403508771,0.3275862068965517,True,0.0951300665456745
stratified,0.2,9,9,"not_(greater_than_or_equal(mul(x[2],x[7]), mul(49.07,x[2])))","not_(greater_than_or_equal(mul(x[2],x[0]), add(x[2],x[2])))",True,0.6973684210526316,0.6973684210526316,False,0.0
stratified,0.2,9,9,"not_(less_than_or_equal(mul(x[2],x[0]),mul(x[3],add(x[2],x[2]))))","not_(less_than_or_equal(mul(x[2],x[0]),mul(x[3],x[3])))",True,0.7192982456140351,0.7105263157894737,True,-0.0087719298245614
stratified,0.2,9,9,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[5],mul(x[2],x[0]))))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2850877192982456,True,-0.0043859649122807
stratified,0.2,9,9,"not_(greater_than_or_equal(mul(x[2],x[3]), mul(x[0],mul(x[0],mul(x[3],x[5])))))","greater_than_or_equal(sub(x[2],x[5]), pdiv(x[7],x[3]))",True,0.2894736842105263,0.2763157894736842,True,-0.0131578947368421
stratified,0.2,9,9,"greater_than_or_equal(x[2], x[2])","not_(less_than_or_equal(pdiv(x[0],x[0]),sub(x[3],x[7])))",True,0.7149122807017544,0.7149122807017544,False,0.0
stratified,0.2,9,9,"not_(greater_than_or_equal(mul(x[2],x[0]), mul(x[0],mul(x[7],x[0]))))",,False,,0.4736842105263158,False,0.0
